window_id,sim_id,sim_count,topology_type,topology_param,N,epsilon,beta,c,eta,kappa0,kappa_c_thresh,kappa_c_deriv,kappa_c_label,label_method,window_end_kappa,lead_fraction,gc_initial,gc_final,gc_drop,seed
sim_00080_win_015,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4222399139717956,0.8,1.0,0.04,0.96,3612
sim_00080_win_016,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4227081280120788,0.8,1.0,0.04,0.96,3612
sim_00080_win_017,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.42317634205236193,0.8,1.0,0.04,0.96,3612
sim_00080_win_018,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4236445560926451,0.8,1.0,0.04,0.96,3612
sim_00080_win_019,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.42411277013292825,0.8,1.0,0.04,0.96,3612
sim_00080_win_020,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.42458098417321144,0.8,1.0,0.04,0.96,3612
sim_00080_win_021,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4250491982134946,0.8,1.0,0.04,0.96,3612
sim_00080_win_022,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4255174122537777,0.8,1.0,0.04,0.96,3612
sim_00080_win_023,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4259856262940609,0.8,1.0,0.04,0.96,3612
sim_00080_win_024,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4739307440190563,0.9,1.0,0.04,0.96,3612
sim_00080_win_025,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4743989580593394,0.9,1.0,0.04,0.96,3612
sim_00080_win_026,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4748671720996226,0.9,1.0,0.04,0.96,3612
sim_00080_win_027,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4753353861399058,0.9,1.0,0.04,0.96,3612
sim_00080_win_028,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.47580360018018897,0.9,1.0,0.04,0.96,3612
sim_00080_win_029,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.47627181422047205,0.9,1.0,0.04,0.96,3612
sim_00080_win_030,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.47674002826075523,0.9,1.0,0.04,0.96,3612
sim_00080_win_031,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4772082423010384,0.9,1.0,0.04,0.96,3612
sim_00080_win_032,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4776764563413216,0.9,1.0,0.04,0.96,3612
sim_00080_win_033,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4781446703816047,0.9,1.0,0.04,0.96,3612
sim_00080_win_034,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.4786128844218879,0.9,1.0,0.04,0.96,3612
sim_00080_win_035,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.47908109846217106,0.9,1.0,0.04,0.96,3612
sim_00080_win_036,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5005253015071397,0.95,1.0,0.04,0.96,3612
sim_00080_win_037,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5009935155474228,0.95,1.0,0.04,0.96,3612
sim_00080_win_038,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.501461729587706,0.95,1.0,0.04,0.96,3612
sim_00080_win_039,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5019299436279892,0.95,1.0,0.04,0.96,3612
sim_00080_win_040,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5023981576682723,0.95,1.0,0.04,0.96,3612
sim_00080_win_041,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5028663717085555,0.95,1.0,0.04,0.96,3612
sim_00080_win_042,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5033345857488386,0.95,1.0,0.04,0.96,3612
sim_00080_win_043,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5038027997891218,0.95,1.0,0.04,0.96,3612
sim_00080_win_044,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5042710138294049,0.95,1.0,0.04,0.96,3612
sim_00080_win_045,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5047392278696881,0.95,1.0,0.04,0.96,3612
sim_00080_win_046,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5052074419099712,0.95,1.0,0.04,0.96,3612
sim_00080_win_047,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5056756559502544,0.95,1.0,0.04,0.96,3612
sim_00080_win_048,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5164445788767671,0.98,1.0,0.04,0.96,3612
sim_00080_win_049,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5169127929170502,0.98,1.0,0.04,0.96,3612
sim_00080_win_050,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5173810069573334,0.98,1.0,0.04,0.96,3612
sim_00080_win_051,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5178492209976165,0.98,1.0,0.04,0.96,3612
sim_00080_win_052,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5183174350378996,0.98,1.0,0.04,0.96,3612
sim_00080_win_053,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5187856490781828,0.98,1.0,0.04,0.96,3612
sim_00080_win_054,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.519253863118466,0.98,1.0,0.04,0.96,3612
sim_00080_win_055,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5197220771587492,0.98,1.0,0.04,0.96,3612
sim_00080_win_056,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5201902911990324,0.98,1.0,0.04,0.96,3612
sim_00080_win_057,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5206585052393155,0.98,1.0,0.04,0.96,3612
sim_00080_win_058,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5211267192795986,0.98,1.0,0.04,0.96,3612
sim_00080_win_059,sim_00080,80,ER_dense,0.07743216492185032,50,0.24724625440009082,0.569487836303248,0.11968398033321995,0.00015601932297879906,0.3064974032137989,0.5308655713174883,0.5307719285094317,0.5308655713174883,threshold,0.5215949333198818,0.98,1.0,0.04,0.96,3612
sim_00081_win_000,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.30289796849834744,0.7,1.0,0.0,1.0,3696
sim_00081_win_001,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3034929439296845,0.7,1.0,0.0,1.0,3696
sim_00081_win_002,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.30408791936102164,0.7,1.0,0.0,1.0,3696
sim_00081_win_003,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3046828947923587,0.7,1.0,0.0,1.0,3696
sim_00081_win_004,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3052778702236958,0.7,1.0,0.0,1.0,3696
sim_00081_win_005,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34192835679406086,0.8,1.0,0.0,1.0,3696
sim_00081_win_006,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.342523332225398,0.8,1.0,0.0,1.0,3696
sim_00081_win_007,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34311830765673507,0.8,1.0,0.0,1.0,3696
sim_00081_win_008,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34371328308807214,0.8,1.0,0.0,1.0,3696
sim_00081_win_009,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34430825851940927,0.8,1.0,0.0,1.0,3696
sim_00081_win_010,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34490323395074635,0.8,1.0,0.0,1.0,3696
sim_00081_win_011,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3454982093820834,0.8,1.0,0.0,1.0,3696
sim_00081_win_012,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34609318481342055,0.8,1.0,0.0,1.0,3696
sim_00081_win_013,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3466881602447576,0.8,1.0,0.0,1.0,3696
sim_00081_win_014,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34728313567609476,0.8,1.0,0.0,1.0,3696
sim_00081_win_015,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.34787811110743183,0.8,1.0,0.0,1.0,3696
sim_00081_win_016,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3484730865387689,0.8,1.0,0.0,1.0,3696
sim_00081_win_017,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3853615632816688,0.9,1.0,0.0,1.0,3696
sim_00081_win_018,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.38595653871300595,0.9,1.0,0.0,1.0,3696
sim_00081_win_019,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.386551514144343,0.9,1.0,0.0,1.0,3696
sim_00081_win_020,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3871464895756801,0.9,1.0,0.0,1.0,3696
sim_00081_win_021,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3877414650070172,0.9,1.0,0.0,1.0,3696
sim_00081_win_022,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3883364404383543,0.9,1.0,0.0,1.0,3696
sim_00081_win_023,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3889314158696914,0.9,1.0,0.0,1.0,3696
sim_00081_win_024,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3895263913010285,0.9,1.0,0.0,1.0,3696
sim_00081_win_025,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3901213667323656,0.9,1.0,0.0,1.0,3696
sim_00081_win_026,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.39071634216370266,0.9,1.0,0.0,1.0,3696
sim_00081_win_027,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.3913113175950398,0.9,1.0,0.0,1.0,3696
sim_00081_win_028,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.39190629302637686,0.9,1.0,0.0,1.0,3696
sim_00081_win_029,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.40701866898233907,0.95,1.0,0.0,1.0,3696
sim_00081_win_030,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4076136444136762,0.95,1.0,0.0,1.0,3696
sim_00081_win_031,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4082086198450133,0.95,1.0,0.0,1.0,3696
sim_00081_win_032,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.40880359527635035,0.95,1.0,0.0,1.0,3696
sim_00081_win_033,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4093985707076875,0.95,1.0,0.0,1.0,3696
sim_00081_win_034,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.40999354613902456,0.95,1.0,0.0,1.0,3696
sim_00081_win_035,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41058852157036163,0.95,1.0,0.0,1.0,3696
sim_00081_win_036,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41118349700169876,0.95,1.0,0.0,1.0,3696
sim_00081_win_037,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41177847243303584,0.95,1.0,0.0,1.0,3696
sim_00081_win_038,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41237344786437297,0.95,1.0,0.0,1.0,3696
sim_00081_win_039,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41296842329571004,0.95,1.0,0.0,1.0,3696
sim_00081_win_040,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41356339872704717,0.95,1.0,0.0,1.0,3696
sim_00081_win_041,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.41998913338548777,0.98,1.0,0.0,1.0,3696
sim_00081_win_042,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.42058410881682484,0.98,1.0,0.0,1.0,3696
sim_00081_win_043,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.421179084248162,0.98,1.0,0.0,1.0,3696
sim_00081_win_044,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.42177405967949905,0.98,1.0,0.0,1.0,3696
sim_00081_win_045,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4223690351108361,0.98,1.0,0.0,1.0,3696
sim_00081_win_046,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.42296401054217325,0.98,1.0,0.0,1.0,3696
sim_00081_win_047,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4235589859735103,0.98,1.0,0.0,1.0,3696
sim_00081_win_048,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.42415396140484746,0.98,1.0,0.0,1.0,3696
sim_00081_win_049,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.42474893683618453,0.98,1.0,0.0,1.0,3696
sim_00081_win_050,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4253439122675216,0.98,1.0,0.0,1.0,3696
sim_00081_win_051,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4259388876988587,0.98,1.0,0.0,1.0,3696
sim_00081_win_052,sim_00081,81,scale_free,,100,0.2401035453541367,0.5042797349583783,0.0855938054913153,0.00019825903539777206,0.3006370618592665,0.43355457321997354,0.43307859287490386,0.43355457321997354,threshold,0.4265338631301958,0.98,1.0,0.0,1.0,3696
sim_00083_win_000,sim_00083,83,ER_dense,0.032959560688953934,50,0.3241169481997151,0.5110419791796866,0.09846875638632711,0.00023531811545919658,0.2582116742462734,0.6155436841833128,0.6154024462347211,0.6155436841833128,threshold,0.4251549294816807,0.7,0.92,0.1,0.8200000000000001,3822
sim_00083_win_001,sim_00083,83,ER_dense,0.032959560688953934,50,0.3241169481997151,0.5110419791796866,0.09846875638632711,0.00023531811545919658,0.2582116742462734,0.6155436841833128,0.6154024462347211,0.6155436841833128,threshold,0.4258611192246393,0.7,0.92,0.1,0.8200000000000001,3822
sim_00083_win_002,sim_00083,83,ER_dense,0.032959560688953934,50,0.3241169481997151,0.5110419791796866,0.09846875638632711,0.00023531811545919658,0.2582116742462734,0.6155436841833128,0.6154024462347211,0.6155436841833128,threshold,0.42656730896759787,0.7,0.92,0.1,0.8200000000000001,3822
sim_00083_win_003,sim_00083,83,ER_dense,0.032959560688953934,50,0.3241169481997151,0.5110419791796866,0.09846875638632711,0.00023531811545919658,0.2582116742462734,0.6155436841833128,0.6154024462347211,0.6155436841833128,threshold,0.4272734987105564,0.7,0.92,0.1,0.8200000000000001,3822
